Station,Postcode,Latitude,Longitude,TLC,NLC,Owner,Entries and exits 2024, Interchanges 2024
Manchester Piccadilly,M60 7RA,53.4773633625194,-2.23091019212988,MAN,2968,Network Rail,25776162,2148392
Manchester United Football Ground,M16 0QG,53.4621952308483,-2.29065314132531,MUF,2996,Northern Trains,,
Manchester Victoria,M3 1WY,53.4874701876365,-2.24259973270971,MCV,2970,Northern Trains,7661766,875386
Manea,PE15 0HG,52.4978368635232,0.177693657734854,MNE,7165,Greater Anglia,24904,0
Manningtree,CO11 2LH,51.9490480908359,1.04523982068774,MNG,6856,Greater Anglia,907374,254895
Manor Park,E12 5EP,51.5524748769622,0.0463415353236368,MNP,6883,TfL Rail,5370716,0
Manor Road,CH47 3DF,53.3947811392292,-3.17143817708952,MNR,2253,Merseyrail,269222,0
Manorbier,SA70 7SN,51.6601642759115,-4.79183131735951,MRB,4094,TfW Rail,8154,0
Manors,NE1 6UR,54.972765967882,-1.60474111247627,MAS,7603,Northern Trains,35892,0
Mansfield,NG18 5RN,53.1421011672879,-1.19843416202855,MFT,1727,East Midlands Railway,313788,0
Mansfield Woodhouse,NG19 8DA,53.1635632829505,-1.20184860036279,MSW,1728,East Midlands Railway,116086,0
March,PE15 8SJ,52.5598920216108,0.0911977438231965,MCH,7166,Greater Anglia,340976,55
Marden (Kent),TN12 9HS,51.1751732917054,0.493169232841966,MRN,5223,Southeastern,446330,0
Margate,CT9 5AD,51.3854248794367,1.37200317607672,MAR,5018,Southeastern,1156722,9367
Market Harborough,LE16 7DT,52.4797216067899,-0.909332272457157,MHR,1909,East Midlands Railway,882598,0
Market Rasen,LN8 3AQ,53.3839116005555,-0.336898818506559,MKR,6318,East Midlands Railway,57826,0
Markinch,KY7 6DH,56.2010188190245,-3.13078740638266,MNC,9160,ScotRail,251992,0
Marks Tey,CO6 1EE,51.8809359573505,0.78332735554535,MKT,6863,Greater Anglia,452940,304379
Marlow,SL7 1NT,51.5709929744456,-0.766430789500631,MLW,3021,Great Western Railway,312386,0
Marple,SK6 7DA,53.4006941877979,-2.05726356074569,MPL,2830,Northern Trains,352314,0
Marsden (Yorks),HD7 6AX,53.6031876693812,-1.93075001404666,MSN,8445,Northern Trains,163520,0
Marsh Barton,EX2 8QE,50.704,-3.521,MBT,7779,Great Western Railway,62640,0
Marske,TS11 6JF,54.5874174187477,-1.01890978275156,MSK,7928,Northern Trains,56524,0
Marston Green,B37 7AB,52.4671901724747,-1.75560707926843,MGN,1034,West Midlands Trains (West Midlands Railway),568130,0
Martin Mill,CT15 5JZ,51.1706740018418,1.34821694134837,MTM,5040,Southeastern,57212,0
Martins Heron,RG12 9TZ,51.4074111353184,-0.724396685798725,MAO,5692,South Western Railway,375848,0
Marton,TS7 9AP,54.5443434415772,-1.19848499884042,MTO,7947,Northern Trains,30386,0
Maryhill,G20 8HL,55.8976359415651,-4.30074607951477,MYH,9957,ScotRail,85170,0
Maryland,E15 1SA,51.5460796500269,0.0058151274356518,MYL,6970,TfL Rail,4713670,0
Marylebone,NW1 6JJ,51.5225224462334,-0.16291090658484,MYB,1475,Chiltern Railways,10966304,1124523
Maryport,CA15 6DA,54.7113233780618,-3.49407505166417,MRY,1988,Northern Trains,101204,0
Matlock,DE4 3NA,53.1384084903689,-1.55891090288035,MAT,1581,East Midlands Railway,190206,0
Matlock Bath,DE4 5JA,53.1223550639504,-1.55675902935919,MTB,1582,East Midlands Railway,71396,0
Mauldeth Road,M14 6SQ,53.4330630367744,-2.20925151178998,MAU,2867,Northern Trains,302858,0
Maxwell Park,G41 4DT,55.8377341195868,-4.28869285870876,MAX,9802,ScotRail,93826,0
Maybole,KA19 8DS,55.3547421526105,-4.68528992636832,MAY,9529,ScotRail,35930,0
Maze Hill,SE10 9XG,51.4826229447814,0.0029141239970161,MZH,5149,Southeastern,1248782,0
Meadowhall,S9 1JQ,53.4174668842077,-1.41285161717926,MHS,6663,Northern Trains,1678346,37787
Meldreth,SG8 6JP,52.0907150422717,0.00894120955514212,MEL,7036,Govia Thameslink Railway (Great Northern),230482,0
Melksham,SN12 8BN,51.3798247261646,-2.14449725059521,MKM,3346,Great Western Railway,63350,0
Melton (Suffolk),IP12 1LT,52.1044351253859,1.33823651804569,MES,7221,Greater Anglia,77364,0
Melton Mowbray,LE13 1AF,52.761030728011,-0.885869328388072,MMO,1851,East Midlands Railway,234804,0
Menheniot,PL14 3PJ,50.4262341939632,-4.40922408393021,MEN,3576,Great Western Railway,4598,0
Menston,LS29 6JH,53.8923400556363,-1.73551023785352,MNN,8574,Northern Trains,591642,0
Meols,CH47 9RA,53.3994429101248,-3.15426972840823,MEO,2254,Merseyrail,370048,0
Meols Cop,PR8 6AY,53.6462749764885,-2.97580426118934,MEC,2357,Northern Trains,82292,0
Meopham,DA13 0LT,51.3864215266903,0.356951489465764,MEP,5116,Southeastern,243452,0
Meridian Water,N18 3HF,51.608313,-0.050956,MRW,6599,Greater Anglia,472130,0
Merryton,ML9 2UW,55.7487112251651,-3.97825436884013,MEY,9705,ScotRail,67814,0
Merstham,RH1 3ED,51.2641527454047,-0.150225683150478,MHM,5475,Govia Thameslink Railway (Southern),681054,0
Merthyr Tydfil,CF47 0AG,51.744625525629,-3.3772510196222,MER,3855,TfW Rail,285198,0
Merthyr Vale,CF48 4TE,51.6866491708375,-3.33657620028806,MEV,3857,TfW Rail,44080,0
Metheringham,LN4 3HX,53.1388788760626,-0.391453147170413,MGM,6297,East Midlands Railway,67488,0
MetroCentre,NE11 9GA,54.9587502620908,-1.66562606902726,MCE,7725,Northern Trains,518700,0
Mexborough,S64 9AQ,53.4909927686768,-1.28856144106165,MEX,6707,Northern Trains,152510,0
Micheldever,SO21 3AP,51.1823935174679,-1.26067780351667,MIC,5908,South Western Railway,111026,0
Micklefield,LS25 4AQ,53.7888373334772,-1.32679320898116,MIK,8477,Northern Trains,200086,2032
Middlesbrough,TS1 1EG,54.5791063651263,-1.2347173318742,MBR,7929,TransPennine Express,1466884,65298
Middlewood,SK6 8AU,53.3599605025725,-2.08335333103346,MDL,2971,Northern Trains,19218,0
Midgham,RG7 5SE,51.3959751257513,-1.17771126832106,MDG,3159,Great Western Railway,36230,0
Milford (Surrey),GU8 5AD,51.1633186006585,-0.636948382462774,MLF,5644,South Western Railway,177744,0
Milford Haven,SA73 3AB,51.714979549105,-5.04096986911261,MFH,4095,TfW Rail,51332,0
Mill Hill (Lancs),BB2 2QY,53.7354603724916,-2.50173568091878,MLH,2750,Northern Trains,62750,0
Mill Hill Broadway,NW7 2JU,51.6130914993055,-0.249239721503207,MIL,1527,Govia Thameslink Railway (Thameslink),1672632,0
Millbrook (Bedfordshire),MK45 2JH,52.0538358545238,-0.532703119175023,MLB,1537,West Midlands Trains (London Northwestern Railway),2312,0
Millbrook (Hants),SO15 0AB,50.9114966599587,-1.4338426532312,MBK,5909,South Western Railway,29128,0
Milliken Park,PA5 8PQ,55.8251172859306,-4.53335906784924,MIN,9658,ScotRail,187784,0
Millom,LA18 4AY,54.2108269831584,-3.27108460663279,MLM,1997,Northern Trains,173806,0
Mills Hill (Manchester),M24 2HJ,53.5513120524505,-2.17151304787984,MIH,2920,Northern Trains,298080,0
Milngavie,G62 8PG,55.9413704602766,-4.31458139298174,MLN,9985,ScotRail,736148,0
Milton Keynes Central,MK9 1LA,52.0342878492872,-0.774146106746081,MKC,1378,West Midlands Trains (London Northwestern Railway),5559150,219330
Minffordd,LL48 6HG,52.9261366952669,-4.0849663493798,MFF,4469,TfW Rail,15982,0
Minster,CT12 4HX,51.3291703683313,1.31721649527708,MSR,5019,Southeastern,84238,1695
Mirfield,WF14 8NL,53.6714021397812,-1.6925452161393,MIR,8518,Northern Trains,357272,22330
Mistley,CO11 1HH,51.9436275001312,1.08139999800216,MIS,6906,Greater Anglia,54074,0
Mitcham Eastfields,CR4 2LS,51.4077375961747,-0.154646036147362,MTC,5069,Govia Thameslink Railway (Southern),1220286,0
Mitcham Junction,CR4 4HN,51.3929486808547,-0.157756646994223,MIJ,5427,Govia Thameslink Railway (Southern),378574,0
Mobberley,WA16 7QL,53.3291413406719,-2.33366574844739,MOB,2849,Northern Trains,19578,0
Monifieth,DD5 4NN,56.4801153181425,-2.81824791549888,MON,9060,ScotRail,35392,0
Monks Risborough,HP27 9JQ,51.7357620020828,-0.829333737720603,MRS,3067,Chiltern Railways,13724,0
Montpelier,BS6 5EE,51.4683517364729,-2.58868595834309,MTP,3203,Great Western Railway,231630,0
Montrose,DD10 8LW,56.7128006944104,-2.47207451650721,MTS,9080,ScotRail,311448,0
Moorfields,L2 2BS,53.4085653546297,-2.9891882773849,MRF,2226,Merseyrail,5641652,604657
Moorgate,EC2Y 9AE,51.5184898840489,-0.0889434111054453,MOG,6005,London Underground,8228538,537434
Moorside,M27 9PU,53.5162762391321,-2.35179973506312,MSD,2799,Northern Trains,41044,0
Moorthorpe,WF9 3AT,53.5949966151498,-1.30494712963021,MRP,8539,Northern Trains,181058,0
Morar,PH40 4PB,56.9697262287217,-5.82191950899207,MRR,8833,ScotRail,4288,0
Morchard Road,EX17 5LR,50.8319028904102,-3.77636658715714,MRD,5825,Great Western Railway,20016,0
Morden South,SM4 4QL,51.3961149314428,-0.199460998446769,MDS,5291,Govia Thameslink Railway (Thameslink),69862,0
Morecambe,LA4 4DW,54.0703219743606,-2.86930849625208,MCM,2695,Northern Trains,163926,0
Moreton (Dorset),DT2 8BB,50.7010328069398,-2.31344997614725,MTN,5957,South Western Railway,74244,0
Moreton (Merseyside),CH46 8SD,53.4072100882901,-3.1135025055345,MRT,2151,Merseyrail,504618,0
Moreton-In-Marsh,GL56 0AA,51.9922817002363,-1.70038054918921,MIM,4814,Great Western Railway,295574,0
Morfa Mawddach,LL39 1BQ,52.7071327571147,-4.03217039102967,MFA,4470,TfW Rail,8642,0
Morley,LS27 8JR,53.7499245094853,-1.59097688458195,MLY,8504,Northern Trains,308178,0
Morpeth,NE61 2SL,55.1623773207923,-1.6830746754367,MPT,7680,Northern Trains,519368,1202
Mortimer,RG7 3NY,51.3720786572013,-1.03551007738749,MOR,5501,Great Western Railway,138104,0
Mortlake,SW14 8LN,51.4680855607294,-0.267105651599544,MTL,5600,South Western Railway,1470392,0
Moses Gate,BL4 7LT,53.5559843086055,-2.40118838311289,MSS,2606,Northern Trains,32468,0
Moss Side,FY8 4NB,53.76497928934,-2.94293499720734,MOS,2675,Northern Trains,3816,0
Mossley (Manchester),OL5 0AB,53.5149801942319,-2.04128216208238,MSL,2903,Northern Trains,209130,0
Mossley Hill,L18 8AG,53.379040699388,-2.91544349439259,MSH,2171,Northern Trains,182850,0
Mosspark,G52 3ET,55.8408346863159,-4.34829357131854,MPK,9632,ScotRail,140884,0
Moston,M40 0JT,53.5234218723514,-2.17102311232462,MSO,2973,Northern Trains,94478,0
Motherwell,ML1 1BL,55.7916788802199,-3.99432618318833,MTH,9691,ScotRail,917772,90509
Motspur Park,KT3 6JJ,51.3951950985035,-0.239530774928073,MOT,5645,South Western Railway,778138,7577
Mottingham,SE9 4EW,51.4402163962549,0.0500539450672822,MTG,5118,Southeastern,1281628,0
Mottisfont and Dunbridge,SO51 0LH,51.0339268531596,-1.54708493792647,DBG,5944,Great Western Railway,24978,0
Mouldsworth,WA6 9EG,53.2318084163039,-2.73222485320554,MLD,2158,Northern Trains,26708,0
Moulsecoomb,BN2 4GP,50.8467204578911,-0.118841814627873,MCB,5312,Govia Thameslink Railway (Southern),372954,0
Mount Florida,G41 1RR,55.8265601758484,-4.26113251761196,MFL,9819,ScotRail,1030152,5070
Mount Vernon,G69 7DB,55.8402067277691,-4.13367010557423,MTV,9779,ScotRail,60072,0
Mountain Ash,CF45 3HD,51.6813343609573,-3.37634184890973,MTA,3859,TfW Rail,95714,0
Muir Of Ord,IV6 7ST,57.5178529617987,-4.46023404561932,MOO,8665,ScotRail,52306,0
Muirend,G44 4QR,55.8094639581543,-4.2743927200496,MUI,9608,ScotRail,304268,0
Musselburgh,EH21 6TT,55.9335941789831,-3.07320131917733,MUB,9304,ScotRail,450760,0
Mytholmroyd,HX7 5DZ,53.7290044368074,-1.98142599464334,MYT,8526,Northern Trains,169260,0
Nafferton,YO25 0LS,54.0112216540656,-0.386076076979419,NFN,8107,Northern Trains,33490,0
Nailsea and Backwell,BS48 3LH,51.4194110009406,-2.75063426416765,NLS,3389,Great Western Railway,437548,0
Nairn,IV12 4QS,57.5802500836488,-3.87200086214558,NRN,8666,ScotRail,133760,0
Nantwich,CW5 5SS,53.0635742742812,-2.51895955384612,NAN,1247,TfW Rail,194534,0
Narberth,SA67 8TY,51.799374596656,-4.72717631331422,NAR,4098,TfW Rail,17296,0
Narborough,LE19 2HR,52.5712934494761,-1.20334617542751,NBR,1881,East Midlands Railway,240440,0
Navigation Road,WA14 1SR,53.395378070314,-2.34341745191281,NVR,2940,Northern Trains,82312,0
Neath,SA11 1BY,51.6623654682398,-3.80721975586113,NTH,4216,TfW Rail,778136,0
Needham Market,IP6 8AS,52.152586140744,1.05525970971362,NMT,7354,Greater Anglia,112342,0
Neilston,G78 3EE,55.7830431077224,-4.42695331466825,NEI,9773,ScotRail,357540,0
Nelson,BB9 9SF,53.8350082943751,-2.21375958558995,NEL,2565,Northern Trains,104730,0
Neston,CH64 9SR,53.2918544363605,-3.06307664256962,NES,2139,TfW Rail,28412,0
Netherfield,NG4 2JB,52.9614109099866,-1.07984974022789,NET,6241,East Midlands Railway,7780,0
Nethertown,CA22 2UG,54.4564201194086,-3.56583835781772,NRT,2047,Northern Trains,1030,0
Netley,SO31 5AN,50.8749097287933,-1.34190294545181,NTL,5911,South Western Railway,74046,0
New Barnet,EN5 1QT,51.6485731660254,-0.172997160450811,NBA,6018,Govia Thameslink Railway (Great Northern),1166092,0
New Beckenham,BR3 1QN,51.4167679708409,-0.0352735090237037,NBC,5058,Southeastern,666756,0
New Brighton,CH45 2NY,53.4374039145644,-3.04796518960743,NBN,2152,Merseyrail,993914,0
New Clee,DN32 5GR,53.5743775024772,-0.0608126695275023,NCE,6289,Northern Trains,2412,0
New Cross,SE14 6LD,51.4979884652777,-0.0497198367270248,NWX,5150,Southeastern,3145918,767561
New Cross Gate,SE14 6AR,51.475126837633,-0.0404133850016496,NXG,5345,London Overground,4662040,122677
New Cumnock,KA18 4DG,55.4027446206464,-4.18434175069713,NCK,9533,ScotRail,22192,0
New Eltham,SE9 2AB,51.4380578032025,0.0705331656912479,NEH,5119,Southeastern,1876074,0
New Holland,DN19 7BE,53.7019202237246,-0.360213443496927,NHL,6209,Northern Trains,10576,0
New Hythe,ME20 6XJ,51.3130004729484,0.45492948992057,NHE,5238,Southeastern,159640,0
New Lane,L40 0RY,53.6116655047717,-2.86771644267761,NLN,2358,Northern Trains,1866,0
New Malden,KT3 4PX,51.4040733290905,-0.255939630927583,NEM,5567,South Western Railway,2883306,32648
New Mills Central,SK22 3JB,53.3648433687958,-2.00567137628513,NMC,2974,Northern Trains,208306,2884
New Mills Newtown,SK22 3JP,53.3596298013473,-2.00852550390015,NMN,2769,Northern Trains,159098,0
New Milton,BH25 6JS,50.7557538693892,-1.6578128311963,NWM,5881,South Western Railway,517988,0
New Pudsey,LS28 6QG,53.804484968986,-1.68079248783834,NPD,8506,Northern Trains,666422,0
New Southgate,N11 1QH,51.6141120964393,-0.143037911789797,NSG,6019,Govia Thameslink Railway (Great Northern),808874,0
Newark Castle,NG24 1FW,53.0800032334838,-0.813160250246261,NCT,6498,East Midlands Railway,548968,73945
Newark North Gate,NG24 1LS,53.0817576073233,-0.7998546058664,NNG,6499,London North Eastern Railway,957410,176699
Newbridge,NP11 5FH,51.6658188832334,-3.1428856912689,NBE,9919,TfW Rail,105780,0
Newbury,RG14 5DG,51.3976498955828,-1.32286122644267,NBY,3074,Great Western Railway,1380182,115470
Newbury Racecourse,RG14 5ST,51.3984610888363,-1.30779919001623,NRC,3071,Great Western Railway,99044,0
Newcastle,NE1 5DL,54.9684027908736,-1.61727998629735,NCL,7728,London North Eastern Railway,9148930,349211
Newcourt,EX2 7AS,50.7050458392919,-3.47278485631385,NCO,9589,Great Western Railway,158438,0
Newcraighall,EH21 8QT,55.9331247324994,-3.09084391779078,NEW,8808,ScotRail,250388,0
Newhaven Harbour,BN9 0BH,50.7897898808664,0.0549929677578207,NVH,5330,Govia Thameslink Railway (Southern),24584,0
Newhaven Town,BN9 0DF,50.794854179482,0.0549454837075529,NVN,5331,Govia Thameslink Railway (Southern),363816,0
Newington,ME9 7LQ,51.3533388601255,0.668570477587334,NGT,5175,Southeastern,126302,0
Newmarket,CB8 9BB,52.2379418265099,0.406208240580774,NMK,7038,Greater Anglia,347148,0
Newport (Essex),CB11 3PL,51.9798675277993,0.215140472977323,NWE,7039,Greater Anglia,205164,0
Newport (South Wales),NP20 4AX,51.5887921914505,-3.00054396970323,NWP,3674,TfW Rail,2718644,537575
Newquay,TR7 2NF,50.4151017609893,-5.07565565807647,NQY,3523,Great Western Railway,125402,0
Newstead,NG15 0BF,53.0699826213029,-1.22178775896809,NSD,1863,East Midlands Railway,33046,0
Newton (Lanark),G72 7TD,55.818782856148,-4.13305568664905,NTN,9774,ScotRail,546872,47085
Newton Abbot,TQ12 2JE,50.5295897225631,-3.59916751160258,NTA,3426,Great Western Railway,1183296,462845
Newton Aycliffe,DL5 7BG,54.613703754071,-1.58964534594234,NAY,7834,Northern Trains,77578,0
Newton For Hyde,SK14 2PJ,53.4563818755973,-2.06714263889228,NWN,2789,Northern Trains,126512,0
Newton St Cyres,EX5 5AP,50.7789320949177,-3.58938968544777,NTC,5828,Great Western Railway,6776,0
Newton-Le-Willows,WA12 9SF,53.4530631011584,-2.61359847042368,NLW,2257,Northern Trains,909560,324906
Newton-On-Ayr,KA8 9BP,55.4740590327814,-4.62582745135284,NOA,9571,ScotRail,57950,0
Newtongrange,EH22 4PE,55.8670007608391,-3.06936631697961,NEG,6929,ScotRail,153434,0
Newtonmore,PH20 1AL,57.0591504831511,-4.11910976027122,NWR,8668,ScotRail,8484,0
Newtown (Powys),SY16 1BP,52.5123175601502,-3.31139233549228,NWT,4426,TfW Rail,140288,0
Ninian Park,CF11 8AH,51.4766198002861,-3.20169434082429,NNP,3895,TfW Rail,104950,0
Nitshill,G53 7NX,55.8119404711256,-4.35995970405036,NIT,9609,ScotRail,110280,0
Norbiton,KT2 7AZ,51.4123564143608,-0.284025031131747,NBT,5568,South Western Railway,2101326,0
Norbury,SW16 3RW,51.4114442897327,-0.121926123971817,NRB,5428,Govia Thameslink Railway (Southern),2216644,0
Normans Bay,BN24 6PR,50.826101502338,0.389461561474006,NSB,5460,Govia Thameslink Railway (Southern),20558,0
Normanton,WF6 2BG,53.7005196031973,-1.42340145992249,NOR,8528,Northern Trains,179106,0
North Berwick,EH39 4BY,56.0570389404918,-2.73074202917125,NBW,9358,ScotRail,559924,0
North Camp,GU12 5QA,51.2757943500774,-0.73119873501638,NCM,5636,Great Western Railway,226496,0
North Dulwich,SE24 7BX,51.4545087682377,-0.0879175541773266,NDL,5429,Govia Thameslink Railway (Southern),658686,0
North Fambridge,CM3 6NP,51.648580908062,0.681658771870616,NFA,6875,Greater Anglia,60434,0
North Llanrwst,LL26 0EG,53.1438263851707,-3.80272815675675,NLR,2455,TfW Rail,3362,0
North Queensferry,KY11 1JE,56.0125044467312,-3.39458521497314,NQU,9189,ScotRail,117732,0
North Road (Darlington),DL3 6ST,54.5362005329395,-1.55394983128153,NRD,7895,Northern Trains,42044,0
North Sheen,TW9 4QA,51.4651534541947,-0.287875891566258,NSH,5601,South Western Railway,318678,0
North Walsham,NR28 0DZ,52.8168820237011,1.38445421171303,NWA,7308,Greater Anglia,221002,0
North Wembley,HA9 7NT,51.5625946401904,-0.303984121627859,NWB,1422,London Underground,1048996,0
Northallerton,DL7 8AN,54.3330727384979,-1.44127314007586,NTR,7996,TransPennine Express,660586,0
Northampton,NN1 1SP,52.2375002452626,-0.906653121268202,NMP,1069,West Midlands Trains (London Northwestern Railway),2627948,906
Northfield,B31 2PY,52.4081933053091,-1.96585167073046,NFD,1111,West Midlands Trains (West Midlands Railway),576042,0
Northfleet,DA11 9DY,51.445844101158,0.324333466190259,NFL,5120,Southeastern,212404,0
Northolt Park,UB5 4NP,51.5575385653207,-0.359465943698781,NLT,1478,Chiltern Railways,142664,0
Northumberland Park,N17 0HY,51.6019674527146,-0.0539319255879298,NUM,6971,Greater Anglia,943776,0
Northwich,CW9 5LY,53.2614536014413,-2.49691732337223,NWI,2326,Northern Trains,169316,0
Norwich,NR1 1EF,52.62714971818,1.30681996029555,NRW,7309,Greater Anglia,4176640,474148
Norwood Junction,SE25 5AG,51.3970174639507,-0.075221581568506,NWD,5376,London Overground,4324858,906739
Nottingham,NG2 3AQ,52.9470746023914,-1.14638184532088,NOT,1826,East Midlands Railway,7144540,497589
Nuneaton,CV11 4BU,52.5263712846171,-1.46387533179059,NUN,1077,West Midlands Trains (London Northwestern Railway),1159410,524047
Nunhead,SE15 3XE,51.4668263948128,-0.0522726935484751,NHD,5068,Govia Thameslink Railway (Thameslink),911074,0
Nunthorpe,TS7 0BL,54.5278808512699,-1.16944891963805,NNT,7946,Northern Trains,54080,0
Nutbourne,PO18 8SH,50.8460692684057,-0.882945586708176,NUT,5262,Govia Thameslink Railway (Southern),63732,0
Nutfield,RH1 5RR,51.226812076762,-0.132531324481074,NUF,5476,Govia Thameslink Railway (Southern),49042,0
Oakengates,TF2 6DH,52.6934001762611,-2.45019466157131,OKN,4689,West Midlands Trains (West Midlands Railway),71524,0
Oakham,LE15 6QT,52.6722143545154,-0.734171214911971,OKM,1904,East Midlands Railway,205920,2597
Oakleigh Park,EN5 1BU,51.6376765886395,-0.166209408922274,OKL,6020,Govia Thameslink Railway (Great Northern),813708,0
Oban,PA34 4LW,56.4124934081553,-5.47393316220534,OBN,8725,ScotRail,221968,0
Ockendon,RM15 6PD,51.5219899265372,0.290469073489715,OCK,7451,c2c,996114,0
Ockley,RH5 5HT,51.1515107928818,-0.336013709975087,OLY,5310,Govia Thameslink Railway (Southern),29208,0
Okehampton,EX20 1EJ,50.7323852793123,-3.99621576261264,OKE,5786,Dartmoor Railway,314984,0
Old Hill,B64 6PL,52.4709351726985,-2.05619091391091,OHL,4641,West Midlands Trains (West Midlands Railway),135318,0
Old Roan,L30 8RD,53.4868981936583,-2.95107199195931,ORN,2258,Merseyrail,942886,0
Old Street,EC1Y 1BE,51.5258301482422,-0.0885351693651762,OLD,6003,London Underground,6381186,0
Oldfield Park,BA2 3RS,51.3792329552875,-2.38050826671122,OLF,3219,Great Western Railway,344132,0
Olton,B92 7AR,52.4385126897275,-1.80430957786284,OLT,4533,West Midlands Trains (West Midlands Railway),395764,0
Ore,TN34 3ND,50.8669458399245,0.59156785910555,ORE,5021,Govia Thameslink Railway (Southern),255436,0
Ormskirk,L39 2YN,53.5692757485166,-2.88119341582488,OMS,2281,Merseyrail,1963658,22927
Orpington,BR6 0SX,51.3732941250424,0.0890904588065268,ORP,5122,Southeastern,4585832,511364
Orrell,WN5 8TH,53.5303144801386,-2.7088377149419,ORR,2259,Northern Trains,77698,0
Orrell Park,L9 8BU,53.4619011114486,-2.9633159550171,OPK,2247,Merseyrail,1176048,0
Otford,TN14 5QY,51.3131561851829,0.196778713940581,OTF,5071,Southeastern,400674,37474
